gene_id	perc_covered	lovcov_positions
64376	100	
64377	13.302034428795	chr19:33771956-33773063
643802	100	
643803	100	
643812	100	
643834	28.9965986394558	chr11:61206509-61206627 chr11:61208290-61208490 chr11:61209841-61209958 chr11:61211089-61211234 chr11:61211336-61211435 chr11:61212552-61212702
643836	0	chr5:180848791-180851493 chr5:180861218-180861219
643847	0	chr11:61222400-61222456 chr11:61222942-61223105 chr11:61225338-61225456 chr11:61226325-61226444 chr11:61227119-61227319 chr11:61228670-61228787 chr11:61229918-61230063 chr11:61230165-61230264 chr11:61231381-61231531
643853	100	
643854	0	chr6:131708683-131711017
64386	53.737492642731	chr16:3046917-3047016 chr16:3058180-3058333 chr16:3058411-3058669 chr16:3058826-3059098
643866	51.5297906602255	chr14:24428754-24429054
64388	100	
6439	81.6558441558442	chr2:85658780-85658855 chr2:85662028-85662109 chr2:85668116-85668183
643904	0	chr17:8392798-8393461
643911	0	chr16:54919086-54919209 chr16:54920297-54920327 chr16:54923584-54923650 chr16:54925100-54925136
64393	100	
64395	83.2906530089629	chr2:69829892-69830152
64396	0	chr5:178185718-178187299
643965	0	chr1:1426127-1426385 chr1:1427553-1427787
64397	97.9616514078425	chr15:42466052-42466114 chr15:42472235-42472289
64398	100	
643988	0	chr1:1599334-1600015
64399	100	
644	100	
6440	100	
64400	100	
644019	42.809642560266	chr9:41131733-41131840 chr9:41145280-41145332 chr9:41156382-41156439 chr9:41162332-41162377 chr9:41166783-41166830 chr9:41172711-41172749 chr9:41182374-41182466 chr9:41185992-41186079 chr9:41189104-41189258
64403	61.4482200647249	chr14:23047979-23048479 chr14:23049026-23049275 chr14:23055532-23055733
644041	0	chr18:74317865-74317999 chr18:74320512-74320591 chr18:74322697-74322754 chr18:74327946-74328058 chr18:74328994-74329036 chr18:74330865-74330942 chr18:74338714-74338824 chr18:74342031-74342128 chr18:74342240-74342326 chr18:74343518-74343702 chr18:74353245-74354268 chr18:74354456-74354513
64405	56.6052842273819	chr20:46174505-46175077 chr20:46210306-46210560 chr20:46251039-46251294
644054	0	chr10:47995377-47995511 chr10:47997676-47997739 chr10:47999692-47999765
64407	100	
644070	0	chr17:9802385-9802644 chr17:9807489-9807601 chr17:9808829-9808982 chr17:9810570-9810618 chr17:9821761-9822071
64409	100	
644090	0	chr7:151806895-151807036 chr7:151807371-151807635 chr7:151809248-151809260
644096	0	chr19:35995274-35995622
6441	100	
64410	100	
644100	0	chr5:116051465-116051561 chr5:116054013-116054153 chr5:116058724-116058947
64411	91.2149132204842	chr5:141655361-141655400 chr5:141659778-141659926 chr5:141666423-141666643
64412	100	
644139	0	chr17:10825231-10825645
644145	0	chr4:55820026-55820147 chr4:55831333-55831464 chr4:55837084-55837351
644150	41.027397260274	chr7:29834724-29834814 chr7:29883849-29884593 chr7:29914492-29914516
644168	81.328320802005	chr10:49386477-49386590 chr10:49395406-49395440
64417	100	
64418	100	
644186	0	chr22:50551244-50551402 chr22:50556296-50556405
64419	91.8864097363083	chr3:9649583-9649742
6442	80.5626598465473	chr17:50168373-50168572 chr17:50170639-50170666
64420	92.6944563816072	chr9:112042100-112042165 chr9:112175132-112175235
64421	97.0329160871581	chr10:14899249-14899312
64422	100	
64423	43.5742444152431	chr14:104701365-104701756 chr14:104706909-104707051 chr14:104707252-104708002 chr14:104710087-104710188 chr14:104713206-104713309 chr14:104714202-104714856
64425	87.4177029992685	chr9:37486047-37486123 chr9:37492281-37492375
64426	85.6856856856857	chr12:118376691-118376833
64427	93.3884297520661	chr2:74490024-74490127
64428	85.7142857142857	chr16:731564-731702 chr16:740919-740985
64429	98.8161010260458	chr10:112428424-112428438
6443	96.4693665628245	chr4:52038226-52038259
64430	100	
64431	100	
64432	74.3346007604563	chr3:15065060-15065194
64434	61.9561031959954	chr7:156949737-156950724
644353	100	
6444	100	
644414	100	
64446	93.2246561385634	chr17:74312828-74312960
6445	100	
644524	0	chr20:21395910-21396533 chr20:21396957-21397399
644538	0	chrX:134991095-134991347
644591	100	
644596	0	chrX:135098396-135098633
6446	93.9036885245902	chr6:134175543-134175661
644672	100	
6447	100	
64478	90.6084533209475	chr8:2954223-2954268 chr8:3096848-3097037 chr8:3157896-3157966 chr8:3189911-3190115 chr8:3214496-3214691 chr8:3396193-3396381 chr8:4419952-4420065
6448	73.8623103850642	chr17:80211047-80211187 chr17:80211868-80211923 chr17:80217031-80217192 chr17:80220225-80220313
644809	0	chr15:40252284-40252539 chr15:40252657-40252888
644815	100	
644844	0	chr15:40353257-40353267 chr15:40354344-40354352 chr15:40356072-40356303
644890	100	
6449	83.718487394958	chr19:2757692-2757782 chr19:2761459-2761522
644943	0	chr11:13009576-13011100
644974	96.7987804878049	chr3:130082016-130082036
64499	40.6962785114046	chr16:1228899-1229063 chr16:1229190-1229456 chr16:1229890-1229951
644994	0	chr5:171785871-171785976 chr5:171790229-171790281 chr5:171790481-171790549 chr5:171790794-171791088
645	100	
6450	100	
645027	54.4262295081967	chr17:18382512-18382638 chr17:18383024-18383185 chr17:18383491-18383587 chr17:18388218-18388248
645051	23.7430167597765	chrX:49333286-49333407 chrX:49336246-49336372 chrX:49338835-49338858
64506	93.7569060773481	chr15:82628363-82628459 chr15:82647855-82647870
645073	0	chrX:49571554-49571638 chrX:49572103-49572224 chrX:49575047-49575173 chrX:49577640-49577663
6451	100	
645104	100	
645121	63.1533847472151	chr5:132747495-132747924
645142	0	chr1:145241629-145242124
645177	0	chr12:25004341-25004915 chr12:25005240-25005354 chr12:25011370-25011551 chr12:25015181-25015261 chr12:25015349-25015428 chr12:25017133-25017292 chr12:25020789-25020907 chr12:25023870-25023921 chr12:25026788-25026866 chr12:25030277-25030334 chr12:25032141-25032201 chr12:25032304-25032369 chr12:25033847-25033947 chr12:25035652-25035787 chr12:25036584-25036686 chr12:25037973-25038137 chr12:25052234-25052418
64518	100	
645188	0	chrX:141625941-141626241 chrX:141626430-141626586
645191	0	chr19:2289997-2291776
6452	76.5248590466427	chr4:2812397-2812477 chr4:2818223-2818390 chr4:2827605-2827674 chr4:2833696-2833834
645202	4.337899543379	chr15:28350250-28350976 chr15:28351300-28352011 chr15:28352663-28352805 chr15:28353135-28353194 chr15:28354571-28354678 chr15:28354955-28355006 chr15:28356092-28356221 chr15:28357867-28358029
6453	94.9308755760369	chr21:33772060-33772323
645359	0	chr1:13149236-13149798 chr1:13151548-13152130 chr1:13152802-13153095
645369	0	chr18:5890197-5892063
645382	0	chr1:13305954-13306241 chr1:13306637-13307216 chr1:13308328-13308887
645402	0	chr8:7337114-7338707
645414	100	
645425	100	
645426	0	chr22:21467318-21467614 chr22:21467893-21468017 chr22:21468151-21468202 chr22:21468353-21468431 chr22:21468778-21468835 chr22:21468943-21469062 chr22:21469273-21469346 chr22:21469493-21469534 chr22:21469616-21469821
645432	88.7892376681614	chr19:4897961-4898085
6455	100	
6456	95.6928838951311	chr9:17579242-17579287
6457	83.2302936630603	chr15:83447533-83447578 chr15:83611417-83611587
645745	100	
64577	100	
64579	100	
64581	100	
645811	0	chr16:1434407-1434534 chr16:1434667-1434852 chr16:1435088-1435175 chr16:1435968-1436086 chr16:1436444-1436521 chr16:1436691-1436811 chr16:1437816-1437954 chr16:1438049-1438176 chr16:1438618-1438737 chr16:1438814-1438943 chr16:1439024-1439126 chr16:1442405-1442529 chr16:1442879-1442975 chr16:1443260-1443301 chr16:1443505-1443695 chr16:1443795-1444012 chr16:1444315-1444322
64582	0	chr14:59463741-59465226
645832	100	
645836	0	chr8:7976392-7977985
645864	0	chrX:16170382-16171393
64591	0	chrY:6246268-6246754 chrY:6247355-6247433 chrY:6247561-6247673 chrY:6247774-6247920 chrY:6248026-6248108 chrY:6248802-6248825
645961	94.7207557654904	chr9:88138257-88138446
645974	0	chrX:73003642-73004245
64598	100	
64599	86.5581098339719	chr7:100683011-100683230 chr7:100683817-100683918 chr7:100685048-100685146
646	94.1674812642555	chr15:83283134-83283212 chr15:83284529-83284628
64600	100	
646000	100	
64601	97.877358490566	chr20:2840774-2840827
646019	0	chr5:179678582-179679265 chr5:179680872-179680918
6461	41.9921875	chr9:37955882-37956054 chr9:38067928-38068645
646174	100	
6462	86.6064092029581	chr17:7631199-7631361
646262	0	chr1:22953042-22954024 chr1:22955320-22955426 chr1:22958684-22958920 chr1:22959941-22960099 chr1:22963106-22963216 chr1:22965289-22965425 chr1:22972304-22972316
6464	100	
64641	96.7316513761468	chr8:26040615-26040671
646424	85.2842809364548	chr3:48309903-48309946
64645	94.2760942760943	chr1:100038232-100038316
646457	0	chr19:14081833-14082008 chr19:14082468-14082603 chr19:14083236-14083422 chr19:14083504-14083605 chr19:14083732-14083877 chr19:14085292-14085627
64648	100	
646480	100	
646486	100	
646498	100	
64651	85.4495912806539	chr3:39146477-39146722 chr3:39147125-39147145
646603	100	
646625	33.587786259542	chr13:27978105-27978452
646627	0	chr1:248739610-248739849 chr1:248745141-248745279 chr1:248748288-248748453 chr1:248750523-248750643 chr1:248751029-248751081
64663	24.6621621621622	chrX:141241516-141241738
646643	43.6190476190476	chr19:55529732-55530323
646658	100	
646754	0	chr11:49053713-49054207 chr11:49055309-49055407 chr11:49056358-49056381 chr11:49057147-49057378 chr11:49058077-49058172 chr11:49058700-49059112
646799	0	chr13:32303878-32304022 chr13:32308685-32308760 chr13:32310638-32310731 chr13:32311271-32311925
6468	57.6182136602452	chr10:101694380-101695105
646817	0	chr1:92074532-92075441
64682	83.1009860591635	chr2:111776858-111777057 chr2:111780298-111780385 chr2:111800796-111800871 chr2:111803447-111803530 chr2:111805801-111805893 chr2:111815369-111815641 chr2:111822421-111822600
646851	0	chr22:38586124-38586199 chr22:38591434-38591540 chr22:38597203-38597356 chr22:38599763-38599921 chr22:38605253-38605348 chr22:38607388-38607476 chr22:38620211-38620291 chr22:38623171-38623279 chr22:38626179-38626303 chr22:38628237-38628342 chr22:38628833-38628935 chr22:38636450-38636597 chr22:38638745-38638822 chr22:38639614-38639630 chr22:38639654-38639724 chr22:38645562-38645645 chr22:38650026-38650168
646862	0	chr19:58396089-58397079
646864	100	
64689	95.1951951951952	chr3:39107478-39107541
646892	87.0044052863436	chr15:78092584-78092760
6469	33.7320574162679	chr7:155800006-155800245 chr7:155802899-155803726 chr7:155806710-155806749
646915	96.2540716612378	chr2:132320167-132320235
64693	100	
646951	0	chr3:150871044-150871187 chr3:150873186-150873367 chr3:150882896-150883058 chr3:150883699-150883772 chr3:150885367-150885438 chr3:150890319-150890385 chr3:150890937-150891103 chr3:150893323-150893415 chr3:150894185-150894305 chr3:150903248-150903416 chr3:150905061-150905089 chr3:150905326-150905439
646960	0	chr2:232520598-232520695 chr2:232521320-232521428 chr2:232521815-232521866 chr2:232521970-232522160 chr2:232522514-232522614 chr2:232522701-232522861 chr2:232523059-232523202 chr2:232523415-232523578 chr2:232523768-232523945 chr2:232524038-232524203 chr2:232524306-232524369 chr2:232524737-232524844 chr2:232525215-232525506
646962	0	chr9:35906287-35906635
64699	100	
6470	100	
647024	0	chr6:42103760-42103878 chr6:42104462-42107583 chr6:42110215-42110291 chr6:42128671-42128778 chr6:42142299-42142444
647042	3.86565272496832	chr15:82342775-82342908 chr15:82343117-82343220 chr15:82344260-82344321 chr15:82344587-82345426 chr15:82345808-82345896 chr15:82346560-82346641 chr15:82347509-82347629 chr15:82349291-82349375
647060	2.98913043478261	chr9:39355730-39355919 chr9:39358073-39361809
64708	68.8506981740064	chr2:231781823-231781883 chr2:231801139-231801207 chr2:231807486-231807645
647087	0	chr7:135662579-135662594 chr7:135672752-135672806 chr7:135674090-135674165
64710	100	
64711	59.8448108632396	chr16:1917910-1918323
647135	25.4139668826494	chr1:144893407-144893509 chr1:144897115-144897340 chr1:144905858-144906074 chr1:144914691-144914754 chr1:144955438-144955601 chr1:144995007-144995200 chr1:145092834-145092901
64714	78.4140969162996	chr16:284386-284593 chr16:284658-284792
647166	0	chr13:51084150-51084325 chr13:51085318-51085559 chr13:51087927-51088075 chr13:51110795-51111209
647174	83.5413416536662	chr13:51347024-51347234
64718	25.376254180602	chr16:1367091-1367349 chr16:1367655-1367858 chr16:1369933-1370006 chr16:1370129-1370357 chr16:1371518-1371611 chr16:1385207-1385385 chr16:1390631-1390694 chr16:1392890-1392976 chr16:1394130-1394215 chr16:1397177-1397295 chr16:1398841-1398941 chr16:1413845-1414055 chr16:1414614-1414691
6472	100	
647219	0	chr1:201114751-201115372
647264	100	
647286	0	chr14:103940805-103941103 chr14:103941396-103941695
6473	22.9569892473118	chrX:634617-634826 chrX:644390-644636 chrX:658784-658829 chrY:630897-631174 chrY:634617-634826 chrY:640820-640878 chrY:640998-641087 chrY:644390-644636 chrY:658784-658829
647309	0	chr3:190855294-190855915 chr3:190857782-190857899 chr3:190858927-190859016 chr3:190860683-190860858 chr3:190862612-190862615
647310	0	chr14:105399340-105399490 chr14:105411367-105411496 chr14:105411659-105411833
6474	60.8938547486034	chr3:158105057-158105129 chr3:158105678-158106024
64743	97.1370143149284	chrX:48597996-48598037
64744	92.6585887384177	chr1:40374695-40374708 chr1:40393416-40393504
64745	100	
64746	82.0062695924765	chr1:226186389-226186675
64747	88.4016973125884	chr3:158802152-158802315
64748	74.7622531089978	chr19:11364346-11364690
64750	97.6610767872904	chr17:64661828-64661880
64753	81.3351134846462	chr7:128791493-128791551 chr7:128794347-128794602 chr7:128794693-128794768 chr7:128809449-128809644 chr7:128821798-128821909
64754	87.29792147806	chr1:246507053-246507217
64755	70.6338028169014	chr16:31507763-31507878 chr16:31508073-31508373
64756	68.2584269662921	chr1:46665646-46665648 chr1:46668056-46668391
64757	72.9676787463271	chr1:220786944-220787219
647589	0	chr12:133218884-133218971 chr12:133219282-133219367 chr12:133221204-133221352 chr12:133225535-133225828 chr12:133226317-133226438 chr12:133226935-133227152 chr12:133227823-133227947 chr12:133231516-133231644 chr12:133234107-133234356
64759	100	
6476	100	
64760	70.5646954201868	chr8:22089253-22089298 chr8:22096336-22096509 chr8:22098067-22098310 chr8:22098422-22098619
64761	84.5609065155807	chr7:140062521-140062847
64762	95.3735305271141	chr18:32470307-32470428
64763	91.5288558893014	chr19:42068711-42068961
64764	74.7556066705003	chr7:137908251-137908436 chr7:137912826-137913078
64766	100	
64768	94.5601074546676	chr9:92619485-92619565
64769	79.1225416036309	chr1:37493768-37493814 chr1:37514656-37514746
6477	100	
64770	49.39582570487	chr3:123914778-123915718 chr3:123933672-123933755 chr3:123955842-123955965 chr3:123956045-123956115 chr3:123956354-123956427 chr3:123956739-123956795 chr3:123961143-123961173
64771	100	
64772	93.4550311665183	chr17:79074944-79075090
64773	79.8104956268222	chr20:2836038-2836314
64776	100	
64777	92.1826625386997	chr5:178135212-178135312
64778	100	
64779	61.6470588235294	chr16:86532010-86532481 chr16:86555168-86555184
6478	57.2159672466735	chr3:150762432-150762849
64780	90.8094948265368	chr6:109453938-109454239
64781	86.539643515673	chr22:46701635-46701710 chr22:46738006-46738148
64782	100	
64783	100	
64784	92.9066666666667	chr15:90530071-90530203
64785	84.7150259067357	chr16:58395101-58395218
64786	97.4406700791066	chr12:71861442-71861496
64787	60.1014760147601	chr11:720829-720909 chr11:721063-721206 chr11:721284-721352 chr11:722672-722805 chr11:725727-725847 chr11:726303-726484 chr11:726618-726751
64788	70.4545454545455	chr16:879569-879737 chr16:893006-893072 chr16:933990-934105 chr16:970787-970980
64789	100	
64792	100	
64793	95.264986967854	chr1:26274963-26275071
64794	79.7449908925319	chr9:132658301-132658358 chr9:132663221-132663224 chr9:132669569-132669671 chr9:132669859-132670249
64795	87.9324894514768	chr2:86720667-86720809
64798	100	
64799	96.305269533616	chr15:67304338-67304455 chr15:67306825-67306828
648	100	
6480	100	
64800	100	
64801	89.14223669924	chr1:230990599-230990698
64802	100	
64805	100	
64806	100	
64816	92.549969715324	chr7:99838676-99838798
6482	100	
6483	100	
64834	100	
64837	100	
64838	100	
64839	47.1394799054374	chr5:108367830-108367953 chr5:108380698-108381691
6484	93.4359805510535	chr11:126358345-126358348 chr11:126406095-126406171
64840	92	chrX:48517182-48517293
64841	100	
64843	75.6906077348066	chr15:76338251-76338514
64844	98.1600735970561	chr2:159734043-159734082
64847	96.7848309975268	chr17:50547208-50547285
64848	95.6501619620546	chr5:113513895-113514082
64849	93.8529088913282	chr20:46651310-46651421
64850	100	
64852	100	
64853	88.077336197637	chr1:222712207-222712317
64854	98.6123156981787	chr4:52656295-52656310
64855	71.6549295774648	chr9:127506844-127507431 chr9:127568819-127568874
64856	41.6853094705444	chr1:1435748-1435821 chr1:1439080-1439787
64857	86.3508442776735	chr19:39414086-39414195 chr19:39414991-39415260 chr19:39417904-39418105
64858	100	
64859	100	
64860	100	
64863	100	
64864	95.3776775648253	chr15:56087467-56087509 chr15:56243124-56243285
64866	96.7167721518987	chr3:45146205-45146287
6487	85.941475826972	chr1:43858285-43858308 chr1:43921442-43921638
648791	0	chr6:5085485-5086562
64881	95.3463960811756	chr13:61415026-61415158
6489	100	
64895	100	
64897	87.7058177826564	chr12:121005002-121005093 chr12:121012429-121012448
649	95.1434159061278	chr8:22165405-22165553
6490	100	
64900	100	
64901	99.4233687405159	chr5:170862033-170862051
64902	94.0346375881976	chr5:35012953-35013045
6491	100	
649137	49.6321070234114	chr19:56208448-56209200
64919	15.9538862030495	chr14:99174150-99176195 chr14:99231344-99231557
6492	100	
64921	94.4444444444444	chr7:94510084-94510217
64922	100	
649238	0	chrX:153396905-153398849
64924	96.4985410587745	chr5:69094255-69094338
64925	100	
64926	55.7409224730128	chr19:15452657-15452815 chr19:15453106-15453497 chr19:15454148-15454267 chr19:15457291-15457834 chr19:15461470-15461607
64927	100	
64928	74.3506493506493	chr6:44125952-44126093 chr6:44126632-44126647
6493	43.8197026022305	chr21:36709167-36709250 chr21:36741716-36741864 chr21:36744727-36745273 chr21:36747664-36748092
649330	0	chr1:13061324-13062206
6494	34.3511450381679	chr11:65640921-65641600 chr11:65642249-65642377 chr11:65646455-65647065 chr11:65647383-65647658 chr11:65649261-65649480 chr11:65650568-65650715
64943	87.1270718232044	chr3:52533505-52533737
64946	82.0717131474103	chr5:69189634-69189768
64949	21.8649517684888	chr20:3046068-3046280 chr20:3046372-3046519 chr20:3046613-3046737
6495	100	
64951	78.3464566929134	chr7:43869307-43869376 chr7:43869456-43869495
6496	0	chr2:44942104-44942910 chr2:44944567-44944760
64960	100	
64963	70.9483793517407	chr15:88469068-88469145 chr15:88472235-88472398
64965	100	
64968	100	
64969	95.4789272030651	chr2:95121733-95121791
6497	23.1540565177758	chr1:2228766-2229735 chr1:2304292-2304585 chr1:2306019-2306250 chr1:2306576-2306765
64975	0	chr9:137552081-137552495
64976	91.36	chr22:19432554-19432607
64978	94.0972222222222	chr17:75904808-75904875
64979	100	
6498	100	
64981	23.4875444839858	chr19:17306165-17306379
64983	100	
6499	100	
650	70.9136630343671	chr20:6770126-6770472
6500	100	
65003	81.1550151975684	chr11:66438631-66438754
65005	81.4903846153846	chr1:151763326-151763479
65008	100	
65009	75.3395282344532	chr16:58464430-58464467 chr16:58487755-58487850 chr16:58500248-58500269 chr16:58500987-58501077 chr16:58506557-58506614 chr16:58510644-58510683
65010	100	
65012	90.6799531066823	chr12:57620934-57621092
65018	77.8791334093501	chr1:20633548-20633935
6502	100	
6503	84.9484536082474	chr8:133039997-133040130 chr8:133102552-133102563
6504	92.3566878980892	chr1:160623502-160623585
6505	100	
65055	69.8257080610022	chr2:86219969-86220121 chr2:86227362-86227398 chr2:86337478-86337510 chr2:86338023-86338076
65056	94.5214521452145	chr5:57221375-57221396 chr5:57237112-57237172
65057	100	
65059	48.7012987012987	chr2:203439436-203441413 chr2:203442598-203442673
6506	98.963133640553	chr11:35418949-35418966
65061	99.5478522984175	chr2:201888459-201888464
65062	96.5845909451946	chr2:201643358-201643400
65065	53.9132571568989	chr2:203016384-203016435 chr2:203041764-203041856 chr2:203049813-203049975 chr2:203056426-203056508 chr2:203057325-203057453 chr2:203068392-203068475 chr2:203077751-203077837 chr2:203083218-203083525 chr2:203084462-203084569 chr2:203099628-203099712 chr2:203107419-203107518 chr2:203107607-203108188 chr2:203110149-203110282 chr2:203111978-203112098 chr2:203113014-203113318 chr2:203115984-203116070 chr2:203122253-203122343 chr2:203125351-203125520 chr2:203125959-203126093 chr2:203126556-203126716 chr2:203126823-203126926 chr2:203127780-203127937 chr2:203130317-203130476 chr2:203131972-203132132 chr2:203133057-203133146
6507	100	
65078	0	chr22:20241710-20243110 chr22:20268070-20268092
6508	97.343503419253	chr2:219633879-219633979
65080	100	
65082	89.8406374501992	chr12:122253465-122253543 chr12:122265994-122266048 chr12:122266076-122266145
65083	100	
65084	100	
6509	67.1437461107654	chr2:64989643-64990170
65094	67.092866756393	chr1:227735011-227735499
65095	92.022524636321	chr19:10565716-10565790 chr19:10565905-10565999
651	100	
6510	65.3846153846154	chr19:46787399-46787965
65108	100	
65109	100	
6511	87.9391100702576	chr19:14972705-14972910
65110	66.8052256532067	chr13:114281639-114281846 chr13:114282020-114282127 chr13:114286738-114286755 chr13:114287312-114287536
65117	100	
6512	71.2958182756841	chr1:53090611-53090983 chr1:53108588-53108634 chr1:53142314-53142449
65121	91.5384615384615	chr1:12794838-12794969
65122	100	
65123	100	
65124	0	chr2:109614489-109616067
65125	88.2854836849994	chr12:753565-754324 chr12:865109-865364
6513	98.7239758226998	chr1:42958633-42958651
6514	100	
6515	100	
6517	93.3160285528877	chr17:7285087-7285189
651746	0	chr5:10564467-10564833 chr5:10618332-10618462 chr5:10638027-10638168 chr5:10649265-10650113
6518	66.884661117717	chr1:9039551-9039662 chr1:9040063-9040189 chr1:9041620-9041937
6519	100	
652	86.6713681241185	chr14:53953275-53953400 chr14:53956758-53956820
6520	64.2857142857143	chr11:62870744-62870837 chr11:62871576-62871669 chr11:62876783-62876879 chr11:62881018-62881447
6521	96.6969147005445	chr17:44255206-44255296
65217	87.8775939059627	chr10:53808691-53809546 chr10:53816238-53816277 chr10:53817994-53818013 chr10:53825135-53825141
6522	86.5715040972773	chr7:151062639-151062663 chr7:151063180-151063189 chr7:151066516-151066761 chr7:151071071-151071297
65220	73.5204081632653	chr1:1757106-1757310 chr1:1759100-1759243 chr1:1759733-1759902
6523	100	
6524	94.638465322184	chr16:31488382-31488490
65243	92.0496894409938	chr1:40450961-40451088
65244	100	
65249	72.6536731634183	chr19:13795648-13795801 chr19:13808835-13808984 chr19:13814514-13814865 chr19:13817721-13817976
6525	87.1908127208481	chr22:31082920-31083002 chr22:31083178-31083309 chr22:31085072-31085291
65250	65.7231726283048	chr5:37205314-37205454 chr5:37206196-37206425 chr5:37213558-37213732 chr5:37221323-37221488 chr5:37224252-37224333 chr5:37224531-37224740 chr5:37226303-37227073 chr5:37227242-37227392 chr5:37227567-37227817 chr5:37230866-37231049 chr5:37238856-37238960 chr5:37239712-37239869 chr5:37243012-37243119 chr5:37244374-37244607 chr5:37245478-37245598 chr5:37245709-37245845 chr5:37247617-37247698
65251	100	
65258	100	
6526	100	
65260	100	
65263	63.1768953068592	chr8:143606466-143606679 chr8:143609457-143609548
65264	70.3358208955224	chr17:48908503-48908820
65265	100	
65266	77.6859504132231	chr17:42780698-42781316 chr17:42785265-42785482
65267	99.4286767416145	chrX:54228713-54228743
65268	46.4537476622069	chr9:93184929-93185610 chr9:93247542-93247834 chr9:93252882-93253082 chr9:93256298-93256454 chr9:93256947-93257139 chr9:93258930-93259614 chr9:93263565-93263734 chr9:93268839-93268950 chr9:93289977-93290047 chr9:93292490-93293173 chr9:93297852-93298067 chr9:93308327-93308584
6527	100	
6528	71.4432460195172	chr19:17872319-17872676 chr19:17883849-17884046
6529	100	
652968	81.5815815815816	chr22:30285619-30285688 chr22:30289384-30289497
652991	0	chr18:47212088-47212151 chr18:47219942-47220010 chr18:47230458-47230557 chr18:47230934-47231000 chr18:47231122-47231164 chr18:47244907-47244982 chr18:47245497-47245561 chr18:47246570-47249183
653	100	
6530	97.1244422409519	chr16:55705215-55705272
653061	73.84	chr15:23363164-23363240 chr15:23363677-23363769 chr15:23364718-23364874
653067	9.0566037735849	chrX:52514777-52514904 chrX:52515415-52515527
653073	0	chr15:30083052-30083100 chr15:30084770-30084890 chr15:30085782-30085842 chr15:30086023-30086104 chr15:30086957-30086996 chr15:30087258-30087306 chr15:30087394-30087479 chr15:30087574-30087684 chr15:30088739-30088826 chr15:30088932-30089040 chr15:30089235-30089323 chr15:30089699-30089956 chr15:30090211-30090280 chr15:30091534-30091610 chr15:30092041-30092133 chr15:30092707-30092808 chr15:30092890-30092988 chr15:30093083-30093239 chr15:30093323-30093499
653075	4.5953002610966	chr15:30135148-30135196 chr15:30136865-30136985 chr15:30137880-30137940 chr15:30138121-30138202 chr15:30139057-30139096 chr15:30139358-30139406 chr15:30139494-30139579 chr15:30139674-30139784 chr15:30141034-30141142 chr15:30141337-30141425 chr15:30141801-30142058 chr15:30142313-30142382 chr15:30143605-30143681 chr15:30144112-30144204 chr15:30144778-30144876 chr15:30144958-30145056 chr15:30145151-30145307 chr15:30145391-30145567
653082	74.866785079929	chr5:754997-755099 chr5:755965-756144
6531	93.9264784230155	chr5:1411242-1411355
653121	100	
653125	18.8284518828452	chr15:32392781-32392957 chr15:32393041-32393197 chr15:32393292-32393390 chr15:32393472-32393570 chr15:32394144-32394233 chr15:32395962-32396031 chr15:32396286-32396543 chr15:32396919-32397007 chr15:32398559-32398669 chr15:32398937-32398985 chr15:32399247-32399286 chr15:32400139-32400220 chr15:32400401-32400461 chr15:32401355-32401475 chr15:32403146-32403194
653140	100	
653145	39.1891891891892	chr10:47471261-47471384 chr10:47472132-47472191 chr10:47473969-47474065 chr10:47476231-47476322 chr10:47478532-47478741 chr10:47479797-47479888
653149	0	chr1:108450601-108450779 chr1:108452189-108452289 chr1:108453180-108453395 chr1:108454438-108454517 chr1:108455385-108455597 chr1:108457006-108457058 chr1:108457247-108457334 chr1:108457935-108458075 chr1:108459057-108459109 chr1:108459932-108460102 chr1:108461132-108461184 chr1:108461915-108462088 chr1:108465187-108465424 chr1:108467450-108467665 chr1:108470596-108470638
653192	55.011135857461	chr2:95477163-95477645 chr2:95478759-95478857 chr2:95479385-95479408
6532	100	
653220	0	chrX:52497361-52497473 chrX:52497984-52498111 chrX:52500701-52500724
653240	0	chr17:41117727-41118315
653247	100	
653269	3.26283987915408	chr2:130462815-130464144 chr2:130465651-130465772 chr2:130474377-130474559 chr2:130474906-130474951 chr2:130476630-130476701 chr2:130482002-130482073 chr2:130483813-130483879 chr2:130488031-130488198 chr2:130489234-130489279 chr2:130490669-130490740 chr2:130496551-130496622 chr2:130499083-130499221 chr2:130503445-130503619 chr2:130503779-130503894 chr2:130508714-130509235
653275	0	chr2:130521484-130521507 chr2:130521812-130521862 chr2:130521956-130522130 chr2:130522789-130522904 chr2:130523168-130523278 chr2:130527695-130527895
653282	0	chrX:120954591-120954716 chrX:120955603-120956345
6533	86.3615560640732	chr3:14402593-14402847 chr3:14416411-14416453
653308	15.1567944250871	chr10:50745130-50745274 chr10:50749342-50749402 chr10:50752467-50752556 chr10:50754550-50754740
653319	78.4106891701828	chr16:67178198-67178504
653333	16.6833166833167	chr8:12425888-12425989 chr8:12427656-12427806 chr8:12428632-12428898 chr8:12428980-12429114 chr8:12432081-12432162 chr8:12436247-12436343
653361	47.2128378378378	chr7:74774031-74774103 chr7:74780779-74780835 chr7:74785181-74785299 chr7:74787983-74788088 chr7:74788558-74788704 chr7:74789038-74789160
6534	98.2337662337662	chr5:150190327-150190360
653404	0	chr9:41127129-41128383
653423	47.0588235294118	chr8:7848046-7848107 chr8:7848690-7848843
653427	0	chr9:65283126-65284377
653437	0	chr2:240676544-240676744 chr2:240680351-240680468 chr2:240682230-240682837
